date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
24/03/23,Nicaragua,Saint Vincent and the Grenadines,4,1,CONCACAF Nations League,Managua,Nicaragua,FALSE
24/03/23,Belize,Guatemala,1,2,CONCACAF Nations League,Belmopan,Belize,FALSE
24/03/23,Anguilla,Saint Lucia,1,2,CONCACAF Nations League,The Valley,Anguilla,FALSE
25/03/23,Bahrain,Palestine,1,2,Friendly,Arad,Bahrain,FALSE
25/03/23,Bangladesh,Seychelles,1,0,Friendly,Sylhet,Bangladesh,FALSE
25/03/23,Bhutan,Laos,1,2,Tri Nation Tournament,Kathmandu,Nepal,TRUE
25/03/23,Georgia,Mongolia,6,1,Friendly,Batumi,Georgia,FALSE
25/03/23,Germany,Peru,2,0,Friendly,Mainz,Germany,FALSE
25/03/23,Indonesia,Burundi,3,1,Friendly,Bekasi,Indonesia,FALSE
25/03/23,Morocco,Brazil,2,1,Friendly,Tangier,Morocco,FALSE
25/03/23,Myanmar,Kyrgyzstan,1,1,Tri Nation Tournament,Imphal,India,TRUE
25/03/23,Thailand,Syria,1,3,Friendly,Dubai,United Arab Emirates,TRUE
25/03/23,United Arab Emirates,Tajikistan,0,0,Friendly,Abu Dhabi,United Arab Emirates,FALSE
25/03/23,Scotland,Cyprus,3,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
25/03/23,Spain,Norway,3,0,UEFA Euro qualification,Málaga,Spain,FALSE
25/03/23,Croatia,Wales,1,1,UEFA Euro qualification,Split,Croatia,FALSE
25/03/23,Armenia,Turkey,1,2,UEFA Euro qualification,Yerevan,Armenia,FALSE
25/03/23,Belarus,Switzerland,0,5,UEFA Euro qualification,Novi Sad,Serbia,TRUE
25/03/23,Israel,Kosovo,1,1,UEFA Euro qualification,Tel Aviv,Israel,FALSE
25/03/23,Andorra,Romania,0,2,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
25/03/23,Martinique,Costa Rica,1,2,CONCACAF Nations League,Fort-de-France,Martinique,FALSE
25/03/23,Curaçao,Canada,0,2,CONCACAF Nations League,Willemstad,Curaçao,FALSE
25/03/23,Bermuda,Guyana,0,2,CONCACAF Nations League,Devonshire Parish,Bermuda,FALSE
25/03/23,Montserrat,Haiti,0,4,CONCACAF Nations League,Lookout,Montserrat,FALSE
25/03/23,Sint Maarten,Bonaire,6,1,CONCACAF Nations League,Saint Croix,United States Virgin Islands,TRUE
25/03/23,Turks and Caicos Islands,United States Virgin Islands,1,0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,FALSE
26/03/23,Fiji,Solomon Islands,0,2,Friendly,Lautoka,Fiji,FALSE
26/03/23,Macau,Singapore,0,1,Friendly,Taipa,Macau,FALSE
26/03/23,New Zealand,China PR,2,1,Friendly,Wellington,New Zealand,FALSE
26/03/23,Russia,Iraq,2,0,Friendly,Saint Petersburg,Russia,FALSE
26/03/23,São Tomé and Príncipe,Sierra Leone,0,2,African Cup of Nations qualification,Agadir,Morocco,TRUE
26/03/23,Lesotho,Zambia,0,2,African Cup of Nations qualification,Soweto,South Africa,TRUE
26/03/23,England,Ukraine,2,0,UEFA Euro qualification,London,England,FALSE
26/03/23,Malta,Italy,0,2,UEFA Euro qualification,Ta' Qali,Malta,FALSE
26/03/23,Slovenia,San Marino,2,0,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
26/03/23,Kazakhstan,Denmark,3,2,UEFA Euro qualification,Astana,Kazakhstan,FALSE
26/03/23,Northern Ireland,Finland,0,1,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
26/03/23,Liechtenstein,Iceland,0,7,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
26/03/23,Luxembourg,Portugal,0,6,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
26/03/23,Slovakia,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Bratislava,Slovakia,FALSE
26/03/23,Mexico,Jamaica,2,2,CONCACAF Nations League,Mexico City,Mexico,FALSE
26/03/23,Antigua and Barbuda,Barbados,1,2,CONCACAF Nations League,North Sound,Antigua and Barbuda,FALSE
26/03/23,Cuba,Guadeloupe,1,0,CONCACAF Nations League,Santiago,Cuba,FALSE
26/03/23,Puerto Rico,Cayman Islands,5,1,CONCACAF Nations League,Bayamón,Puerto Rico,FALSE
27/03/23,Chile,Paraguay,3,2,Friendly,Santiago,Chile,FALSE
27/03/23,Greece,Lithuania,0,0,Friendly,Athens,Greece,FALSE
27/03/23,North Macedonia,Faroe Islands,1,0,Friendly,Skopje,North Macedonia,FALSE
27/03/23,Oman,Lebanon,2,0,Friendly,Muscat,Oman,FALSE
27/03/23,Guinea-Bissau,Nigeria,0,1,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE
27/03/23,Ethiopia,Guinea,2,3,African Cup of Nations qualification,Rabat,Morocco,TRUE
27/03/23,Central African Republic,Madagascar,2,0,African Cup of Nations qualification,Douala,Cameroon,TRUE
27/03/23,Angola,Ghana,1,1,African Cup of Nations qualification,Luanda,Angola,FALSE
27/03/23,Niger,Algeria,0,1,African Cup of Nations qualification,Radès,Tunisia,TRUE
27/03/23,South Sudan,Congo,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,TRUE
27/03/23,Sudan,Gabon,1,0,African Cup of Nations qualification,Omdurman,Sudan,FALSE
27/03/23,Republic of Ireland,France,0,1,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
27/03/23,Netherlands,Gibraltar,3,0,UEFA Euro qualification,Rotterdam,Netherlands,FALSE
27/03/23,Poland,Albania,1,0,UEFA Euro qualification,Warsaw,Poland,FALSE
27/03/23,Moldova,Czech Republic,0,0,UEFA Euro qualification,Chișinău,Moldova,FALSE
27/03/23,Austria,Estonia,2,1,UEFA Euro qualification,Pasching,Austria,FALSE
27/03/23,Sweden,Azerbaijan,5,0,UEFA Euro qualification,Stockholm,Sweden,FALSE
27/03/23,Hungary,Bulgaria,3,0,UEFA Euro qualification,Budapest,Hungary,FALSE
27/03/23,Montenegro,Serbia,0,2,UEFA Euro qualification,Podgorica,Montenegro,FALSE
27/03/23,United States,El Salvador,1,0,CONCACAF Nations League,Orlando,United States,FALSE
27/03/23,Saint Vincent and the Grenadines,Bahamas,1,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,FALSE
27/03/23,Trinidad and Tobago,Nicaragua,1,1,CONCACAF Nations League,Bacolet,Trinidad and Tobago,FALSE
27/03/23,Dominican Republic,Belize,2,0,CONCACAF Nations League,Santo Domingo,Dominican Republic,FALSE
27/03/23,Guatemala,French Guiana,4,0,CONCACAF Nations League,Guatemala City,Guatemala,FALSE
27/03/23,Saint Kitts and Nevis,Aruba,2,0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,FALSE
27/03/23,Saint Lucia,Dominica,3,1,CONCACAF Nations League,Gros Islet,Saint Lucia,FALSE
28/03/23,Argentina,Curaçao,7,0,Friendly,Santiago del Estero,Argentina,FALSE
28/03/23,Armenia,Cyprus,2,2,Friendly,Yerevan,Armenia,FALSE
28/03/23,Australia,Ecuador,1,2,Friendly,Melbourne,Australia,FALSE
28/03/23,Bahrain,Syria,1,0,Friendly,Arad,Bahrain,FALSE
28/03/23,Bangladesh,Seychelles,0,1,Friendly,Sylhet,Bangladesh,FALSE
28/03/23,Germany,Belgium,2,3,Friendly,Cologne,Germany,FALSE
28/03/23,India,Kyrgyzstan,2,0,Tri Nation Tournament,Imphal,India,FALSE
28/03/23,Indonesia,Burundi,2,2,Friendly,Bekasi,Indonesia,FALSE
28/03/23,Iran,Kenya,2,1,Friendly,Tehran,Iran,FALSE
28/03/23,Japan,Colombia,1,2,Friendly,Osaka,Japan,FALSE
28/03/23,Jordan,Philippines,4,0,Friendly,Al Wakrah,Qatar,TRUE
28/03/23,South Korea,Uruguay,1,2,Friendly,Seoul,South Korea,FALSE
28/03/23,Kuwait,Tajikistan,2,1,Friendly,Kuwait City,Kuwait,FALSE
28/03/23,Malaysia,Hong Kong,2,0,Friendly,Johor Bahru,Malaysia,FALSE
28/03/23,Morocco,Peru,0,0,Friendly,Madrid,Spain,TRUE
28/03/23,Nepal,Bhutan,1,1,Tri Nation Tournament,Kathmandu,Nepal,FALSE
28/03/23,Saudi Arabia,Bolivia,1,2,Friendly,Jeddah,Saudi Arabia,FALSE
28/03/23,United Arab Emirates,Thailand,2,0,Friendly,Abu Dhabi,United Arab Emirates,FALSE
28/03/23,Uzbekistan,Venezuela,1,1,Friendly,Jeddah,Saudi Arabia,TRUE
28/03/23,Eswatini,Cape Verde,0,1,African Cup of Nations qualification,Mbombela,South Africa,TRUE
28/03/23,Togo,Burkina Faso,1,1,African Cup of Nations qualification,Lomé,Togo,FALSE
28/03/23,Namibia,Cameroon,2,1,African Cup of Nations qualification,Soweto,South Africa,TRUE
28/03/23,Malawi,Egypt,0,4,African Cup of Nations qualification,Lilongwe,Malawi,FALSE
28/03/23,Tanzania,Uganda,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
28/03/23,Gambia,Mali,1,0,African Cup of Nations qualification,Casablanca,Morocco,TRUE
28/03/23,Comoros,Ivory Coast,0,2,African Cup of Nations qualification,Moroni,Comoros,FALSE
28/03/23,Mauritania,DR Congo,1,1,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
28/03/23,Botswana,Equatorial Guinea,2,3,African Cup of Nations qualification,Francistown,Botswana,FALSE
28/03/23,Libya,Tunisia,0,1,African Cup of Nations qualification,Benghazi,Libya,FALSE
28/03/23,Liberia,South Africa,1,2,African Cup of Nations qualification,Monrovia,Liberia,FALSE
28/03/23,Mozambique,Senegal,0,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE
28/03/23,Scotland,Spain,2,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
28/03/23,Georgia,Norway,1,1,UEFA Euro qualification,Batumi,Georgia,FALSE
28/03/23,Wales,Latvia,1,0,UEFA Euro qualification,Cardiff,Wales,FALSE
28/03/23,Turkey,Croatia,0,2,UEFA Euro qualification,Bursa,Turkey,FALSE
28/03/23,Kosovo,Andorra,1,1,UEFA Euro qualification,Pristina,Kosovo,FALSE
28/03/23,Switzerland,Israel,3,0,UEFA Euro qualification,Geneva,Switzerland,FALSE
28/03/23,Romania,Belarus,2,1,UEFA Euro qualification,Bucharest,Romania,FALSE
28/03/23,Costa Rica,Panama,0,1,CONCACAF Nations League,San José,Costa Rica,FALSE
28/03/23,Canada,Honduras,4,1,CONCACAF Nations League,Toronto,Canada,FALSE
28/03/23,Haiti,Bermuda,3,1,CONCACAF Nations League,San Cristóbal,Dominican Republic,TRUE
28/03/23,Guyana,Montserrat,0,0,CONCACAF Nations League,Bridgetown,Barbados,TRUE
28/03/23,Bonaire,Turks and Caicos Islands,1,2,CONCACAF Nations League,Rincon,Bonaire,FALSE
28/03/23,United States Virgin Islands,Sint Maarten,1,2,CONCACAF Nations League,Saint Croix,United States Virgin Islands,FALSE
29/03/23,Rwanda,Benin,1,1,African Cup of Nations qualification,Kigali,Rwanda,FALSE
31/03/23,Nepal,Laos,2,1,Tri Nation Tournament,Kathmandu,Nepal,FALSE
19/04/23,United States,Mexico,1,1,Friendly,Glendale,United States,FALSE
07/06/23,Mexico,Guatemala,2,0,Friendly,Mazatlán,Mexico,FALSE
09/06/23,Luxembourg,Malta,0,1,Friendly,Luxembourg,Luxembourg,FALSE
10/06/23,Mexico,Cameroon,2,2,Friendly,San Diego,United States,TRUE
10/06/23,Panama,Nicaragua,3,2,Friendly,Penonomé,Panama,FALSE
11/06/23,Chile,Cuba,3,0,Friendly,Concepción,Chile,FALSE
11/06/23,Guatemala,Trinidad and Tobago,0,1,Friendly,Chester,United States,TRUE
11/06/23,Tajikistan,Turkmenistan,1,1,CAFA Nations Cup,Tashkent,Uzbekistan,TRUE
11/06/23,Uzbekistan,Oman,3,0,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
11/06/23,Mauritius,Pakistan,3,0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,FALSE
12/06/23,Germany,Ukraine,3,3,Friendly,Bremen,Germany,FALSE
12/06/23,Morocco,Cape Verde,0,0,Friendly,Rabat,Morocco,FALSE
13/06/23,Iran,Afghanistan,6,1,CAFA Nations Cup,Bishkek,Kyrgyzstan,TRUE
13/06/23,Curaçao,Costa Rica,0,0,Friendly,Fort Lauderdale,United States,TRUE
14/06/23,DR Congo,Uganda,1,0,Friendly,Douala,Cameroon,TRUE
14/06/23,Indonesia,Palestine,0,0,Friendly,Surabaya,Indonesia,FALSE
14/06/23,Malaysia,Solomon Islands,4,1,Friendly,Terengganu,Malaysia,FALSE
14/06/23,Mozambique,Malawi,1,1,Friendly,Maputo,Mozambique,FALSE
14/06/23,Togo,Lesotho,2,0,Friendly,Johannesburg,South Africa,TRUE
14/06/23,Uruguay,Nicaragua,4,1,Friendly,Montevideo,Uruguay,FALSE
14/06/23,Netherlands,Croatia,2,4,UEFA Nations League,Rotterdam,Netherlands,FALSE
14/06/23,Oman,Tajikistan,1,1,CAFA Nations Cup,Tashkent,Uzbekistan,TRUE
14/06/23,Uzbekistan,Turkmenistan,2,0,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
14/06/23,Pakistan,Kenya,0,1,Mauritius Four Nations Cup,Saint Pierre,Mauritius,TRUE
14/06/23,Mauritius,Djibouti,1,3,Mauritius Four Nations Cup,Saint Pierre,Mauritius,FALSE
14/06/23,Guinea-Bissau,São Tomé and Príncipe,1,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE
14/06/23,Guinea,Egypt,1,2,African Cup of Nations qualification,Marrakech,Morocco,TRUE
14/06/23,South Sudan,Gambia,2,3,African Cup of Nations qualification,Ismailia,Egypt,TRUE
15/06/23,Panama,Canada,0,2,CONCACAF Nations League,Las Vegas,United States,TRUE
15/06/23,United States,Mexico,3,0,CONCACAF Nations League,Las Vegas,United States,FALSE
15/06/23,Argentina,Australia,2,0,Friendly,Beijing,China PR,TRUE
15/06/23,Cambodia,Bangladesh,0,1,Friendly,Phnom Penh,Cambodia,FALSE
15/06/23,Costa Rica,Guatemala,0,1,Friendly,Carson,United States,TRUE
15/06/23,Honduras,Venezuela,0,1,Friendly,"Washington, D.C.",United States,TRUE
15/06/23,Jamaica,Qatar,1,2,Friendly,Ritzing,Austria,TRUE
15/06/23,Japan,El Salvador,6,0,Friendly,Toyota,Japan,FALSE
15/06/23,Philippines,Nepal,1,0,Friendly,Manila,Philippines,FALSE
15/06/23,Vietnam,Hong Kong,1,0,Friendly,Haiphong,Vietnam,FALSE
15/06/23,Spain,Italy,2,1,UEFA Nations League,Enschede,Netherlands,TRUE
16/06/23,Antigua and Barbuda,Guadeloupe,0,5,Gold Cup qualification,Fort Lauderdale,United States,TRUE
16/06/23,Martinique,Saint Lucia,3,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
16/06/23,Curaçao,Saint Kitts and Nevis,1,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
16/06/23,Chile,Dominican Republic,5,0,Friendly,Viña del Mar,Chile,FALSE
16/06/23,China PR,Myanmar,4,0,Friendly,Dalian,China PR,FALSE
16/06/23,Taiwan,Thailand,2,2,Friendly,Kaohsiung,Taiwan,FALSE
16/06/23,Colombia,Iraq,1,0,Friendly,Valencia,Spain,TRUE
16/06/23,South Korea,Peru,0,1,Friendly,Busan,South Korea,FALSE
16/06/23,Poland,Germany,1,0,Friendly,Warsaw,Poland,FALSE
16/06/23,Serbia,Jordan,3,2,Friendly,Vienna,Austria,TRUE
16/06/23,Singapore,Papua New Guinea,2,2,Friendly,Kallang,Singapore,FALSE
16/06/23,Sweden,New Zealand,4,1,Friendly,Stockholm,Sweden,FALSE
16/06/23,Gibraltar,France,0,3,UEFA Euro qualification,Faro-Loulé,Portugal,TRUE
16/06/23,Greece,Republic of Ireland,2,1,UEFA Euro qualification,Athens,Greece,FALSE
16/06/23,Malta,England,0,4,UEFA Euro qualification,Ta' Qali,Malta,FALSE
16/06/23,North Macedonia,Ukraine,2,3,UEFA Euro qualification,Skopje,North Macedonia,FALSE
16/06/23,Wales,Armenia,2,4,UEFA Euro qualification,Cardiff,Wales,FALSE
16/06/23,Latvia,Turkey,2,3,UEFA Euro qualification,Riga,Latvia,FALSE
16/06/23,Finland,Slovenia,2,0,UEFA Euro qualification,Helsinki,Finland,FALSE
16/06/23,Denmark,Northern Ireland,1,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE
16/06/23,San Marino,Kazakhstan,0,3,UEFA Euro qualification,Parma,Italy,TRUE
16/06/23,Andorra,Switzerland,1,2,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
16/06/23,Belarus,Israel,1,2,UEFA Euro qualification,Budapest,Hungary,TRUE
16/06/23,Kosovo,Romania,0,0,UEFA Euro qualification,Pristina,Kosovo,FALSE
16/06/23,Kyrgyzstan,Iran,1,5,CAFA Nations Cup,Bishkek,Kyrgyzstan,FALSE
17/06/23,Guyana,Grenada,1,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
17/06/23,Suriname,Puerto Rico,0,0,Gold Cup qualification,Fort Lauderdale,United States,TRUE
17/06/23,French Guiana,Sint Maarten,4,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
17/06/23,Brazil,Guinea,4,1,Friendly,Barcelona,Spain,TRUE
17/06/23,Ecuador,Bolivia,1,0,Friendly,Harrison,United States,TRUE
17/06/23,Norway,Scotland,1,2,UEFA Euro qualification,Oslo,Norway,FALSE
17/06/23,Cyprus,Georgia,1,2,UEFA Euro qualification,Larnaca,Cyprus,FALSE
17/06/23,Faroe Islands,Czech Republic,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
17/06/23,Albania,Moldova,2,0,UEFA Euro qualification,Tirana,Albania,FALSE
17/06/23,Azerbaijan,Estonia,1,1,UEFA Euro qualification,Baku,Azerbaijan,FALSE
17/06/23,Belgium,Austria,1,1,UEFA Euro qualification,Brussels,Belgium,FALSE
17/06/23,Lithuania,Bulgaria,1,1,UEFA Euro qualification,Kaunas,Lithuania,FALSE
17/06/23,Montenegro,Hungary,0,0,UEFA Euro qualification,Podgorica,Montenegro,FALSE
17/06/23,Luxembourg,Liechtenstein,2,0,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
17/06/23,Iceland,Slovakia,1,2,UEFA Euro qualification,Reykjavík,Iceland,FALSE
17/06/23,Portugal,Bosnia and Herzegovina,3,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
17/06/23,Ticino,Raetia,1,8,CONIFA World Football Cup qualification,Tenero-Contra,Switzerland,FALSE
17/06/23,Turkmenistan,Oman,0,2,CAFA Nations Cup,Tashkent,Uzbekistan,TRUE
17/06/23,Uzbekistan,Tajikistan,5,1,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
17/06/23,Djibouti,Pakistan,3,1,Mauritius Four Nations Cup,Saint Pierre,Mauritius,TRUE
17/06/23,Central African Republic,Angola,1,2,African Cup of Nations qualification,Douala,Cameroon,TRUE
17/06/23,Zambia,Ivory Coast,3,0,African Cup of Nations qualification,Ndola,Zambia,FALSE
17/06/23,Lesotho,Comoros,0,1,African Cup of Nations qualification,Johannesburg,South Africa,TRUE
17/06/23,Equatorial Guinea,Tunisia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
17/06/23,Botswana,Libya,1,0,African Cup of Nations qualification,Francistown,Botswana,FALSE
17/06/23,South Africa,Morocco,2,1,African Cup of Nations qualification,Johannesburg,South Africa,FALSE
17/06/23,Benin,Senegal,1,1,African Cup of Nations qualification,Cotonou,Benin,FALSE
18/06/23,Panama,Mexico,0,1,CONCACAF Nations League,Las Vegas,United States,TRUE
18/06/23,United States,Canada,2,0,CONCACAF Nations League,Las Vegas,United States,FALSE
18/06/23,Egypt,South Sudan,3,0,Friendly,Cairo,Egypt,FALSE
18/06/23,Guatemala,Venezuela,0,1,Friendly,East Hartford,United States,TRUE
18/06/23,Paraguay,Nicaragua,2,0,Friendly,Asunción,Paraguay,FALSE
18/06/23,Singapore,Solomon Islands,1,1,Friendly,Kallang,Singapore,FALSE
18/06/23,Netherlands,Italy,2,3,UEFA Nations League,Enschede,Netherlands,FALSE
18/06/23,Croatia,Spain,0,0,UEFA Nations League,Rotterdam,Netherlands,TRUE
18/06/23,Mauritius,Kenya,1,0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,FALSE
18/06/23,Sierra Leone,Nigeria,2,3,African Cup of Nations qualification,Monrovia,Liberia,TRUE
18/06/23,Cape Verde,Burkina Faso,3,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
18/06/23,Eswatini,Togo,0,2,African Cup of Nations qualification,Mbombela,South Africa,TRUE
18/06/23,Madagascar,Ghana,0,0,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE
18/06/23,Tanzania,Niger,1,0,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
18/06/23,Uganda,Algeria,1,2,African Cup of Nations qualification,Douala,Cameroon,TRUE
18/06/23,Congo,Mali,0,2,African Cup of Nations qualification,Brazzaville,Congo,FALSE
18/06/23,Gabon,DR Congo,0,2,African Cup of Nations qualification,Franceville,Gabon,FALSE
18/06/23,Rwanda,Mozambique,0,2,African Cup of Nations qualification,Butare,Rwanda,FALSE
19/06/23,Hong Kong,Thailand,0,1,Friendly,Hong Kong,Hong Kong,FALSE
19/06/23,Indonesia,Argentina,0,2,Friendly,Jakarta,Indonesia,FALSE
19/06/23,Jamaica,Jordan,1,2,Friendly,Wiener Neustadt,Austria,TRUE
19/06/23,Macau,Myanmar,0,2,Friendly,Dalian,China PR,TRUE
19/06/23,Philippines,Taiwan,2,3,Friendly,Manila,Philippines,FALSE
19/06/23,Republic of Ireland,Gibraltar,3,0,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
19/06/23,France,Greece,1,0,UEFA Euro qualification,Paris,France,FALSE
19/06/23,Ukraine,Malta,1,0,UEFA Euro qualification,Trnava,Slovakia,TRUE
19/06/23,England,North Macedonia,7,0,UEFA Euro qualification,Manchester,England,FALSE
19/06/23,Armenia,Latvia,2,1,UEFA Euro qualification,Yerevan,Armenia,FALSE
19/06/23,Turkey,Wales,2,0,UEFA Euro qualification,Samsun,Turkey,FALSE
19/06/23,Finland,San Marino,6,0,UEFA Euro qualification,Helsinki,Finland,FALSE
19/06/23,Northern Ireland,Kazakhstan,0,1,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
19/06/23,Slovenia,Denmark,1,1,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
19/06/23,Belarus,Kosovo,2,1,UEFA Euro qualification,Budapest,Hungary,TRUE
19/06/23,Switzerland,Romania,2,2,UEFA Euro qualification,Lucerne,Switzerland,FALSE
19/06/23,Israel,Andorra,2,1,UEFA Euro qualification,Jerusalem,Israel,FALSE
20/06/23,Guadeloupe,Guyana,2,0,Gold Cup qualification,Fort Lauderdale,United States,TRUE
20/06/23,Martinique,Puerto Rico,2,0,Gold Cup qualification,Fort Lauderdale,United States,TRUE
20/06/23,Saint Kitts and Nevis,French Guiana,1,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
20/06/23,Algeria,Tunisia,1,1,Friendly,Annaba,Algeria,FALSE
20/06/23,Bolivia,Chile,0,0,Friendly,Santa Cruz,Bolivia,FALSE
20/06/23,Brazil,Senegal,2,4,Friendly,Lisbon,Portugal,TRUE
20/06/23,China PR,Palestine,2,0,Friendly,Dalian,China PR,FALSE
20/06/23,Ecuador,Costa Rica,3,1,Friendly,Chester,United States,TRUE
20/06/23,Germany,Colombia,0,2,Friendly,Gelsenkirchen,Germany,FALSE
20/06/23,Haiti,Trinidad and Tobago,0,0,Friendly,Palm Beach Gardens,United States,TRUE
20/06/23,Japan,Peru,4,1,Friendly,Suita,Japan,FALSE
20/06/23,South Korea,El Salvador,1,1,Friendly,Daejeon,South Korea,FALSE
20/06/23,Malaysia,Papua New Guinea,10,0,Friendly,Terengganu,Malaysia,FALSE
20/06/23,Montenegro,Czech Republic,1,4,Friendly,Podgorica,Montenegro,FALSE
20/06/23,Uruguay,Cuba,2,0,Friendly,Montevideo,Uruguay,FALSE
20/06/23,Vietnam,Syria,1,0,Friendly,Nam Định,Vietnam,FALSE
20/06/23,Scotland,Georgia,2,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
20/06/23,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,FALSE
20/06/23,Faroe Islands,Albania,1,3,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
20/06/23,Moldova,Poland,3,2,UEFA Euro qualification,Chișinău,Moldova,FALSE
20/06/23,Austria,Sweden,2,0,UEFA Euro qualification,Vienna,Austria,FALSE
20/06/23,Estonia,Belgium,0,3,UEFA Euro qualification,Tallinn,Estonia,FALSE
20/06/23,Hungary,Lithuania,2,0,UEFA Euro qualification,Budapest,Hungary,FALSE
20/06/23,Bulgaria,Serbia,1,1,UEFA Euro qualification,Razgrad,Bulgaria,FALSE
20/06/23,Iceland,Portugal,0,1,UEFA Euro qualification,Reykjavík,Iceland,FALSE
20/06/23,Bosnia and Herzegovina,Luxembourg,0,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
20/06/23,Liechtenstein,Slovakia,0,1,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
20/06/23,Kyrgyzstan,Oman,0,1,CAFA Nations Cup,Tashkent,Uzbekistan,TRUE
20/06/23,Uzbekistan,Iran,0,1,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
20/06/23,Burundi,Namibia,3,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,TRUE
20/06/23,Ethiopia,Malawi,0,0,African Cup of Nations qualification,Maputo,Mozambique,TRUE
20/06/23,Sudan,Mauritania,0,3,African Cup of Nations qualification,Agadir,Morocco,TRUE
21/06/23,Kuwait,Nepal,3,1,SAFF Cup,Bengaluru,India,TRUE
21/06/23,India,Pakistan,4,0,SAFF Cup,Bengaluru,India,FALSE
22/06/23,Lebanon,Bangladesh,2,0,SAFF Cup,Bengaluru,India,TRUE
22/06/23,Maldives,Bhutan,2,0,SAFF Cup,Bengaluru,India,TRUE
24/06/23,Pakistan,Kuwait,0,4,SAFF Cup,Bengaluru,India,TRUE
24/06/23,India,Nepal,2,0,SAFF Cup,Bengaluru,India,FALSE
24/06/23,United States,Jamaica,1,1,Gold Cup,Chicago,United States,FALSE
25/06/23,Bangladesh,Maldives,3,1,SAFF Cup,Bengaluru,India,TRUE
25/06/23,Bhutan,Lebanon,1,4,SAFF Cup,Bengaluru,India,TRUE
25/06/23,Trinidad and Tobago,Saint Kitts and Nevis,3,0,Gold Cup,Fort Lauderdale,United States,TRUE
25/06/23,Haiti,Qatar,2,1,Gold Cup,Houston,United States,TRUE
25/06/23,Mexico,Honduras,4,0,Gold Cup,Houston,United States,TRUE
26/06/23,El Salvador,Martinique,1,2,Gold Cup,Fort Lauderdale,United States,TRUE
26/06/23,Costa Rica,Panama,1,2,Gold Cup,Fort Lauderdale,United States,TRUE
27/06/23,Nepal,Pakistan,1,0,SAFF Cup,Bengaluru,India,TRUE
27/06/23,India,Kuwait,1,1,SAFF Cup,Bengaluru,India,FALSE
27/06/23,Canada,Guadeloupe,2,2,Gold Cup,Toronto,Canada,FALSE
27/06/23,Guatemala,Cuba,1,0,Gold Cup,Fort Lauderdale,United States,TRUE
28/06/23,Lebanon,Maldives,1,0,SAFF Cup,Bengaluru,India,TRUE
28/06/23,Bhutan,Bangladesh,1,3,SAFF Cup,Bengaluru,India,TRUE
